PROV_NM,SUBM,Teacher_Gender,ACHIEVEMENTS1,MIDTERM1,FINAL1,NAT_MARK,Year-DOB,Month-DOB,NAT_MARK_range,NAT_MARK_range_encoded
2,0,1,30.0,20.0,50.0,70.5,2007,6,70-80,2
2,0,1,30.0,19.0,50.0,58.2,2007,8,0-60,0
2,0,1,26.0,14.0,32.0,48.5,2007,3,0-60,0
2,0,1,27.0,13.0,34.0,41.6,2007,11,0-60,0
2,0,1,26.0,7.0,22.0,36.8,2007,9,0-60,0
2,0,1,25.0,12.0,25.0,37.9,2007,6,0-60,0
2,0,1,23.0,8.0,19.0,30.9,2007,12,0-60,0
2,0,1,30.0,20.0,48.0,55.6,2007,7,0-60,0
2,0,1,20.0,11.0,24.0,36.8,2007,12,0-60,0
2,0,1,23.0,14.0,36.0,36.8,2004,8,0-60,0
2,0,1,29.0,20.0,46.0,60.4,2007,7,60-70,1
2,0,1,29.0,17.0,37.0,52.5,2007,12,0-60,0
2,0,1,27.0,18.0,29.0,44.5,2007,12,0-60,0
2,0,1,30.0,20.0,50.0,61.9,2007,5,60-70,1
2,0,1,26.0,14.0,23.0,43.1,2007,12,0-60,0
2,0,1,29.0,18.0,41.0,49.9,2007,4,0-60,0
2,0,1,21.0,13.0,26.0,34.300000000000004,2007,8,0-60,0
2,0,1,27.0,16.0,32.0,46.3,2006,11,0-60,0
2,0,1,28.0,14.0,33.0,47.5,2007,9,0-60,0
2,0,1,30.0,20.0,48.0,67.2,2007,4,60-70,1
2,0,1,30.0,20.0,50.0,68.3,2007,2,60-70,1
2,0,1,27.0,18.0,29.0,54.1,2007,9,0-60,0
2,0,1,26.0,12.0,22.0,39.9,2007,6,0-60,0
2,0,1,29.0,17.0,35.0,51.3,2007,12,0-60,0
2,0,1,30.0,20.0,50.0,64.9,2007,7,60-70,1
2,0,1,30.0,19.0,48.0,66.7,2007,10,60-70,1
2,0,1,30.0,20.0,49.0,57.5,2007,4,0-60,0
2,0,1,26.0,12.0,23.0,32.7,2007,6,0-60,0
2,0,1,25.0,8.0,35.0,35.6,2006,10,0-60,0
2,0,1,30.0,20.0,50.0,80.0,2007,10,70-80,2
2,0,1,27.0,16.0,40.0,48.5,2007,9,0-60,0
2,0,1,30.0,20.0,40.0,54.5,2007,8,0-60,0
2,0,1,24.0,16.0,33.0,39.0,2007,7,0-60,0
2,0,1,30.0,20.0,41.0,54.5,2007,3,0-60,0
2,0,1,26.0,12.0,26.0,39.9,2008,3,0-60,0
2,0,1,30.0,20.0,48.0,63.6,2007,11,60-70,1
2,0,1,28.0,14.0,0.0,42.4,2007,10,0-60,0
2,0,1,30.0,17.0,41.0,54.9,2007,11,0-60,0
2,0,1,25.0,14.0,21.0,42.4,2007,8,0-60,0
2,0,1,30.0,20.0,47.0,62.7,2007,7,60-70,1
2,0,1,26.0,14.0,26.0,36.8,2007,10,0-60,0
2,0,1,30.0,20.0,50.0,69.4,2007,4,60-70,1
2,0,1,30.0,19.0,48.0,66.7,2007,3,60-70,1
2,0,1,30.0,20.0,50.0,65.8,2007,12,60-70,1
2,0,1,30.0,18.0,37.0,48.5,2007,7,0-60,0
2,0,1,27.0,20.0,44.0,53.7,2007,5,0-60,0
2,0,1,30.0,20.0,50.0,63.6,2007,7,60-70,1
2,0,1,30.0,19.0,47.0,53.3,2007,7,0-60,0
2,0,1,20.0,10.0,8.0,41.6,2007,6,0-60,0
2,0,1,26.0,16.0,37.0,46.3,2008,2,0-60,0
2,0,1,30.0,20.0,50.0,68.8,2007,11,60-70,1
2,0,1,29.0,20.0,48.0,62.7,2007,12,60-70,1
2,0,1,30.0,19.0,50.0,60.8,2007,3,60-70,1
2,0,1,30.0,14.0,34.0,49.9,2007,8,0-60,0
2,0,1,25.0,18.0,38.0,46.9,2007,10,0-60,0
2,0,1,29.0,18.0,40.0,52.9,2007,12,0-60,0
2,0,1,27.0,17.0,41.0,50.8,2008,2,0-60,0
2,0,1,29.0,18.0,45.0,63.2,2007,2,60-70,1
2,0,1,24.0,9.0,27.0,30.9,2008,1,0-60,0
2,0,1,30.0,20.0,39.0,64.0,2007,3,60-70,1
2,0,1,30.0,20.0,46.0,52.5,2007,4,0-60,0
2,0,1,27.0,16.0,19.0,49.5,2007,3,0-60,0
2,0,1,30.0,16.0,32.0,40.8,2007,4,0-60,0
1,0,0,30.0,20.0,47.0,62.7,2007,2,60-70,1
1,0,0,30.0,18.0,45.0,57.8,2008,1,0-60,0
1,0,0,26.0,16.5,25.0,51.3,2007,4,0-60,0
1,0,0,27.0,12.0,31.5,30.9,2007,10,0-60,0
1,0,0,29.5,18.5,39.5,54.1,2007,12,0-60,0
1,0,0,27.0,16.0,30.0,47.5,2007,6,0-60,0
1,0,0,30.0,19.5,43.0,56.7,2008,4,0-60,0
1,0,0,30.0,19.0,43.5,53.7,2008,2,0-60,0
1,0,0,29.0,17.5,35.0,51.7,2007,7,0-60,0
1,0,0,28.5,16.0,34.0,43.8,2007,12,0-60,0
1,0,0,30.0,17.0,33.0,46.9,2007,12,0-60,0
1,0,0,29.5,18.5,39.5,57.5,2008,1,0-60,0
1,0,0,28.0,18.0,38.0,54.9,2007,8,0-60,0
1,0,0,28.0,17.0,27.0,45.1,2007,2,0-60,0
1,0,0,30.0,18.5,46.0,59.3,2007,4,0-60,0
1,0,0,30.0,19.0,43.0,56.7,2007,1,0-60,0
1,0,0,29.5,19.0,40.0,54.1,2007,11,0-60,0
1,0,0,28.0,16.5,25.0,43.8,2007,8,0-60,0
1,0,0,30.0,19.0,47.0,53.3,2007,6,0-60,0
1,0,0,29.0,19.5,49.0,61.9,2007,1,60-70,1
1,0,0,30.0,19.0,40.0,51.3,2007,8,0-60,0
1,0,0,30.0,18.5,46.0,49.5,2007,9,0-60,0
1,0,0,30.0,19.0,48.0,61.2,2007,6,60-70,1
1,0,0,29.0,19.5,44.0,58.9,2007,2,0-60,0
1,0,0,26.0,15.5,32.5,49.0,2007,4,0-60,0
1,0,0,29.0,19.0,45.0,57.1,2007,5,0-60,0
1,0,0,28.5,16.5,36.5,45.1,2007,3,0-60,0
1,0,0,29.0,19.5,40.5,50.4,2008,1,0-60,0
1,0,0,27.0,19.0,34.5,54.1,2007,9,0-60,0
1,0,0,28.0,15.0,29.5,37.9,2007,10,0-60,0
1,0,0,26.0,16.0,38.5,50.8,2007,9,0-60,0
1,0,0,30.0,20.0,48.0,64.4,2007,11,60-70,1
1,0,0,30.0,19.5,45.5,61.6,2007,9,60-70,1
1,0,0,28.0,16.0,40.0,48.5,2007,11,0-60,0
1,0,0,28.0,16.5,25.5,48.5,2007,11,0-60,0
1,0,0,25.0,13.5,27.0,34.300000000000004,2007,3,0-60,0
1,0,0,29.0,15.5,40.0,43.8,2007,4,0-60,0
1,0,0,28.0,17.0,39.0,46.3,2007,8,0-60,0
1,0,0,27.0,19.5,34.5,46.3,2007,3,0-60,0
1,0,0,28.0,17.0,38.5,49.0,2007,4,0-60,0
1,0,0,29.0,18.5,35.5,52.1,2007,7,0-60,0
1,0,0,29.0,19.0,46.0,55.3,2007,9,0-60,0
1,0,0,30.0,20.0,49.0,69.4,2007,6,60-70,1
1,0,0,30.0,20.0,41.5,56.0,2007,4,0-60,0
1,0,0,29.0,19.5,30.5,52.1,2007,5,0-60,0
1,0,0,29.0,17.5,37.5,47.5,2008,1,0-60,0
1,0,0,27.0,17.0,44.5,52.9,2007,2,0-60,0
1,0,0,30.0,19.0,49.0,58.6,2003,1,0-60,0
1,0,0,30.0,19.5,48.0,60.4,2007,10,60-70,1
1,0,0,30.0,19.0,42.0,51.3,2008,1,0-60,0
1,0,0,29.5,19.5,36.5,50.8,2007,7,0-60,0
1,0,0,29.0,18.5,36.5,49.5,2007,9,0-60,0
1,0,0,30.0,19.5,46.5,67.2,2007,7,60-70,1
1,0,0,29.0,18.0,33.0,46.9,2007,12,0-60,0
1,0,0,28.5,18.5,41.0,52.5,2007,3,0-60,0
1,0,0,28.0,16.5,39.0,40.8,2007,10,0-60,0
1,0,0,30.0,18.0,42.0,61.9,2007,11,60-70,1
1,0,0,30.0,20.0,49.0,64.9,2007,12,60-70,1
1,0,0,27.0,19.0,29.0,47.5,2001,14,0-60,0
1,0,0,30.0,19.0,45.5,57.1,2007,10,0-60,0
1,0,0,27.0,13.5,31.0,37.9,2006,12,0-60,0
1,0,0,29.5,17.0,30.0,45.1,2005,11,0-60,0
1,0,0,27.0,18.5,27.0,46.3,2006,10,0-60,0
1,0,0,30.0,19.5,42.5,56.7,2007,5,0-60,0
1,0,0,28.0,20.0,39.0,56.7,2007,8,0-60,0
1,0,0,30.0,20.0,46.0,63.2,2007,4,60-70,1
1,0,0,28.0,18.5,33.0,52.1,2007,2,0-60,0
1,0,0,26.0,11.0,28.0,39.9,2005,12,0-60,0
1,0,0,30.0,20.0,46.0,54.9,2007,9,0-60,0
1,0,0,29.0,20.0,44.0,53.7,2007,11,0-60,0
1,0,0,28.0,15.5,38.0,43.8,2006,9,0-60,0
1,0,0,28.0,18.0,40.0,52.5,2007,10,0-60,0
1,0,0,27.0,17.0,43.0,49.5,2007,7,0-60,0
1,0,0,29.0,18.5,42.0,48.0,2007,12,0-60,0
1,0,0,28.5,19.0,23.5,40.8,2007,10,0-60,0
1,0,0,27.5,18.5,26.5,44.5,2007,1,0-60,0
1,0,0,29.0,18.5,44.0,54.5,2007,4,0-60,0
1,0,0,29.0,18.0,27.0,48.5,2007,5,0-60,0
1,0,0,27.0,17.0,31.0,52.5,2006,10,0-60,0
1,0,0,28.5,17.0,32.0,49.0,2007,7,0-60,0
1,0,0,30.0,18.5,35.0,50.8,2007,7,0-60,0
1,0,0,29.0,17.5,39.0,49.9,2007,9,0-60,0
1,0,0,29.0,19.5,40.0,52.1,2007,5,0-60,0
1,0,0,30.0,18.5,34.5,52.5,2007,3,0-60,0
1,0,0,27.0,16.0,40.0,49.0,2008,1,0-60,0
1,0,0,29.0,19.0,38.5,54.5,2007,4,0-60,0
1,0,0,30.0,19.5,46.0,56.7,2004,6,0-60,0
1,0,0,28.5,18.0,35.5,47.5,2007,4,0-60,0
1,0,0,30.0,19.0,43.0,57.8,2007,12,0-60,0
1,0,0,26.0,16.0,45.0,51.7,2006,12,0-60,0
1,0,0,30.0,19.5,44.0,61.2,2007,3,60-70,1
1,0,0,29.0,18.0,35.5,47.5,2007,9,0-60,0
1,0,0,29.0,16.0,27.0,0.0,2007,4,0-60,0
1,0,0,28.5,19.0,38.0,49.9,2007,10,0-60,0
1,0,0,30.0,20.0,49.5,60.4,2008,1,60-70,1
1,0,0,28.0,16.5,36.0,53.7,2007,7,0-60,0
1,0,0,29.5,19.0,44.0,59.7,2007,9,0-60,0
1,0,0,30.0,19.0,47.5,57.5,2007,5,0-60,0
1,0,0,28.0,17.0,33.5,52.1,2008,1,0-60,0
1,0,0,26.0,17.0,35.0,46.3,2007,7,0-60,0
1,0,0,29.0,20.0,42.5,61.2,2007,10,60-70,1
1,0,0,29.0,18.5,45.5,54.9,2007,8,0-60,0
1,0,0,28.0,14.5,31.5,40.8,2007,9,0-60,0
1,0,0,30.0,19.5,50.0,61.2,2007,1,60-70,1
1,0,0,28.5,18.0,31.5,45.1,2007,9,0-60,0
1,0,0,28.0,14.0,30.5,37.9,2007,2,0-60,0
1,0,0,30.0,18.5,29.5,51.7,2007,5,0-60,0
1,0,0,29.0,18.0,32.0,51.3,2007,12,0-60,0
1,0,0,29.0,18.5,34.0,50.8,2007,7,0-60,0
1,0,0,27.0,15.5,36.0,46.9,2007,12,0-60,0
1,0,0,28.0,19.0,44.5,50.8,2007,11,0-60,0
1,0,0,29.0,19.5,47.5,58.2,2007,3,0-60,0
1,0,0,27.0,12.5,38.0,43.1,2006,10,0-60,0
1,0,0,30.0,20.0,42.5,56.7,2007,6,0-60,0
1,0,0,29.0,18.0,29.5,46.3,2008,2,0-60,0
1,0,0,28.0,19.0,35.0,46.3,2008,1,0-60,0
1,0,0,27.5,14.0,39.5,51.3,2006,8,0-60,0
1,0,0,27.0,16.0,40.0,50.4,2004,7,0-60,0
1,0,0,30.0,20.0,48.5,63.2,2007,9,60-70,1
1,0,0,27.0,18.5,29.0,43.1,2007,7,0-60,0
1,0,0,28.0,13.0,29.5,0.0,2007,11,0-60,0
1,0,0,27.0,17.5,44.5,52.1,2008,1,0-60,0
1,0,0,26.5,15.5,28.5,32.7,2007,8,0-60,0
1,0,0,28.5,19.5,39.0,55.6,2007,10,0-60,0
1,0,0,27.0,17.5,32.0,48.0,2007,5,0-60,0
1,0,0,29.0,17.5,28.5,47.5,2007,6,0-60,0
1,0,0,30.0,20.0,47.5,64.0,2007,2,60-70,1
1,0,0,30.0,19.5,46.0,66.2,2007,9,60-70,1
1,0,0,30.0,19.5,50.0,67.2,2007,2,60-70,1
1,0,0,28.5,17.5,31.5,0.0,2006,7,0-60,0
1,0,0,29.0,18.0,38.5,51.7,2007,3,0-60,0
1,0,0,29.5,19.0,40.5,51.3,2007,10,0-60,0
1,0,0,26.5,13.0,37.0,50.8,2007,4,0-60,0
1,0,0,27.0,16.5,40.0,51.3,2007,12,0-60,0
1,0,0,29.0,20.0,43.0,48.0,2007,1,0-60,0
1,0,0,28.0,16.5,31.0,0.0,2007,11,0-60,0
1,0,0,29.0,18.0,37.0,50.8,2007,10,0-60,0
1,0,0,27.5,17.0,26.5,0.0,2007,12,0-60,0
1,0,0,30.0,19.0,37.5,54.1,2007,11,0-60,0
1,0,0,27.0,14.0,29.5,46.9,2008,1,0-60,0
1,0,0,29.5,19.5,46.5,62.3,2007,8,60-70,1
1,0,0,30.0,17.0,41.0,48.5,2007,11,0-60,0
1,0,0,30.0,20.0,47.5,64.4,2007,3,60-70,1
1,0,0,29.0,20.0,47.0,64.4,2008,1,60-70,1
1,0,0,29.5,19.0,42.5,53.3,2007,4,0-60,0
1,0,0,27.5,16.5,31.5,48.5,2006,1,0-60,0
1,0,0,29.0,17.5,47.5,48.5,2007,7,0-60,0
1,0,0,29.5,19.0,46.0,54.5,2007,3,0-60,0
1,0,0,28.0,19.0,36.5,50.8,2007,10,0-60,0
1,0,0,30.0,19.0,50.0,60.0,2007,8,0-60,0
1,0,0,30.0,20.0,50.0,66.2,2007,5,60-70,1
1,0,0,25.5,18.0,37.0,49.5,2007,1,0-60,0
1,0,0,28.0,17.5,34.5,47.5,2008,1,0-60,0
1,0,0,30.0,20.0,49.5,64.9,2008,1,60-70,1
1,0,0,26.0,15.5,35.5,49.5,2007,5,0-60,0
1,0,0,29.0,16.5,32.5,42.4,2007,3,0-60,0
1,0,0,28.0,16.5,35.0,49.0,2007,10,0-60,0
1,0,0,28.0,18.0,29.5,49.0,2007,10,0-60,0
1,0,0,29.5,18.0,42.0,56.4,2007,9,0-60,0
1,0,0,28.0,16.0,30.5,45.8,2007,4,0-60,0
1,0,0,27.5,15.5,26.5,45.1,2007,11,0-60,0
1,0,0,30.0,18.5,30.5,51.7,2007,9,0-60,0
1,0,0,29.5,19.5,38.0,51.7,2007,7,0-60,0
1,0,0,28.5,18.0,29.5,49.9,2001,14,0-60,0
1,0,0,28.0,16.0,31.5,46.9,2007,12,0-60,0
1,0,0,27.5,18.5,24.5,46.3,2007,5,0-60,0
1,0,0,30.0,19.5,42.0,55.6,2007,10,0-60,0
1,0,0,30.0,20.0,46.0,60.4,2007,5,60-70,1
1,0,0,27.0,15.5,29.5,47.5,2008,1,0-60,0
1,0,0,28.0,18.0,26.0,47.5,2007,8,0-60,0
1,0,0,28.0,16.5,30.5,56.0,2006,12,0-60,0
1,0,1,25.0,7.0,28.0,48.0,2007,7,0-60,0
1,0,1,29.0,18.0,40.0,46.9,2007,6,0-60,0
1,0,1,27.0,17.0,41.0,49.0,2007,8,0-60,0
1,0,1,30.0,20.0,49.0,56.4,2007,2,0-60,0
1,0,1,27.0,16.0,30.0,50.4,2007,11,0-60,0
1,0,1,28.0,19.0,37.0,46.9,2007,4,0-60,0
1,0,1,28.0,16.0,33.0,49.9,2007,4,0-60,0
1,0,1,26.0,15.0,46.0,60.4,2007,4,60-70,1
1,0,1,29.0,18.0,46.0,51.3,2007,12,0-60,0
1,0,1,30.0,20.0,42.0,55.6,2007,12,0-60,0
1,0,1,30.0,20.0,48.0,65.8,2008,1,60-70,1
1,0,1,30.0,20.0,50.0,73.3,2008,1,70-80,2
1,0,1,30.0,16.0,47.0,52.5,2007,9,0-60,0
1,0,1,29.0,16.0,40.0,49.5,2006,12,0-60,0
1,0,1,30.0,16.0,43.0,43.1,2007,12,0-60,0
1,0,1,30.0,20.0,46.0,52.1,2007,9,0-60,0
1,0,1,30.0,20.0,45.0,56.4,2007,12,0-60,0
1,0,1,27.0,13.0,40.0,42.4,2007,5,0-60,0
1,0,1,21.0,4.0,11.0,43.8,2007,11,0-60,0
1,0,1,27.0,16.0,35.0,40.8,2007,1,0-60,0
1,0,1,25.0,8.0,37.0,41.6,2006,7,0-60,0
1,0,1,27.0,13.0,36.0,46.9,2007,9,0-60,0
1,0,1,29.0,19.0,45.0,49.5,2007,11,0-60,0
1,0,1,27.0,16.0,40.0,55.3,2007,1,0-60,0
1,0,1,30.0,20.0,40.0,57.1,2007,6,0-60,0
1,0,1,26.0,16.0,36.0,52.5,2007,8,0-60,0
1,0,1,30.0,18.0,48.0,55.3,2007,5,0-60,0
1,0,1,30.0,20.0,42.0,61.9,2007,5,60-70,1
1,0,1,27.0,16.0,40.0,32.7,2006,7,0-60,0
1,0,1,29.0,18.0,40.0,50.8,2007,9,0-60,0
1,0,1,30.0,20.0,45.0,54.1,2007,6,0-60,0
1,0,1,30.0,19.0,45.0,58.9,2007,6,0-60,0
1,0,1,28.0,19.0,44.0,37.9,2007,5,0-60,0
1,0,1,28.0,17.0,43.0,56.4,2007,7,0-60,0
1,0,1,28.0,16.0,46.0,51.3,2007,11,0-60,0
1,0,1,30.0,19.0,50.0,61.9,2007,4,60-70,1
1,0,1,25.0,13.0,34.0,43.1,2007,11,0-60,0
1,0,1,30.0,20.0,50.0,64.0,2006,11,60-70,1
1,0,1,30.0,20.0,50.0,65.8,2007,7,60-70,1
1,0,1,27.0,16.0,42.0,49.0,2007,5,0-60,0
1,0,1,30.0,18.0,50.0,52.9,2007,5,0-60,0
1,0,1,30.0,20.0,43.0,37.9,2007,10,0-60,0
1,0,1,28.0,16.0,40.0,41.6,2007,12,0-60,0
1,0,1,27.0,13.0,35.0,39.0,2007,11,0-60,0
1,0,1,30.0,19.0,41.0,59.7,2007,2,0-60,0
1,0,1,30.0,20.0,50.0,70.5,2007,11,70-80,2
1,0,1,30.0,20.0,50.0,69.4,2007,12,60-70,1
1,0,1,30.0,19.0,49.0,61.6,2007,6,60-70,1
1,0,1,28.0,15.0,36.0,51.3,2007,10,0-60,0
1,0,1,29.0,18.0,40.0,51.7,2007,1,0-60,0
1,0,1,28.0,17.0,41.0,48.5,2007,11,0-60,0
1,0,1,27.0,12.0,40.0,48.0,2007,6,0-60,0
1,0,1,27.0,16.0,35.0,0.0,2007,5,0-60,0
1,0,1,27.0,16.0,43.0,53.3,2007,2,0-60,0
1,0,1,28.0,16.0,35.0,43.1,2007,8,0-60,0
1,0,1,27.0,16.0,41.0,32.7,2003,11,0-60,0
1,0,1,29.0,16.0,40.0,53.3,2003,7,0-60,0
1,0,1,26.0,18.0,45.0,63.2,2007,4,60-70,1
1,0,1,30.0,20.0,47.0,62.3,2007,6,60-70,1
1,0,1,27.0,18.0,45.0,51.7,2007,2,0-60,0
1,0,1,25.0,13.0,41.0,43.1,2007,4,0-60,0
1,0,1,27.0,16.0,40.0,37.9,2007,7,0-60,0
1,0,1,30.0,20.0,47.0,55.6,2007,12,0-60,0
1,0,1,27.0,19.0,40.0,50.4,2007,10,0-60,0
1,0,1,26.0,10.0,33.0,32.7,2007,9,0-60,0
1,0,1,29.0,18.0,47.0,50.8,2007,11,0-60,0
1,0,1,26.0,16.0,44.0,0.0,2008,1,0-60,0
1,0,1,26.0,16.0,32.0,44.5,2007,7,0-60,0
1,0,1,25.0,10.0,36.0,30.9,2007,10,0-60,0
1,0,1,27.0,16.0,40.0,43.8,2007,5,0-60,0
1,0,1,29.0,19.0,45.0,54.1,2007,2,0-60,0
1,0,1,30.0,20.0,47.0,61.6,2007,1,60-70,1
1,0,1,28.0,18.0,46.0,54.5,2007,12,0-60,0
1,0,1,28.0,17.0,35.0,39.0,2007,7,0-60,0
1,0,1,30.0,19.0,41.0,50.4,2007,8,0-60,0
1,0,1,28.0,16.0,40.0,50.4,2008,11,0-60,0
1,0,1,29.0,19.0,43.0,52.1,2007,4,0-60,0
1,0,1,27.0,9.0,36.0,35.6,2007,10,0-60,0
1,0,1,28.0,17.0,40.0,50.4,2007,7,0-60,0
1,0,1,30.0,19.0,49.0,57.5,2007,8,0-60,0
1,0,1,30.0,20.0,50.0,80.0,2007,6,70-80,2
1,0,1,29.0,19.0,50.0,56.7,2007,7,0-60,0
1,0,1,28.0,18.0,46.0,41.6,2007,10,0-60,0
1,0,1,30.0,20.0,44.0,49.9,2007,7,0-60,0
1,0,1,30.0,18.0,47.0,40.8,2007,9,0-60,0
1,0,1,29.0,16.0,40.0,51.7,2007,7,0-60,0
1,0,1,27.0,14.0,41.0,49.9,2005,4,0-60,0
1,0,1,28.0,17.0,40.0,56.0,2007,8,0-60,0
1,0,1,30.0,20.0,47.0,55.6,2007,8,0-60,0
1,0,1,29.0,20.0,42.0,58.2,2007,9,0-60,0
1,0,1,26.0,14.0,43.0,44.5,2007,11,0-60,0
1,0,1,30.0,20.0,48.0,60.4,2007,8,60-70,1
1,0,1,30.0,19.0,48.0,61.2,2005,4,60-70,1
1,0,1,29.0,19.0,50.0,61.6,2007,7,60-70,1
1,0,1,30.0,20.0,49.0,62.7,2005,12,60-70,1
1,0,1,30.0,19.0,47.0,57.5,2007,4,0-60,0
1,0,1,27.0,18.0,41.0,50.8,2007,8,0-60,0
1,0,1,28.0,16.0,43.0,55.6,2007,10,0-60,0
1,0,1,26.0,12.0,32.0,40.8,2007,8,0-60,0
1,0,1,25.0,6.0,35.0,46.3,2007,12,0-60,0
1,0,1,28.0,17.0,44.0,52.1,2007,10,0-60,0
1,0,1,29.0,18.0,42.0,54.1,2007,7,0-60,0
1,0,1,27.0,17.0,40.0,44.5,2007,11,0-60,0
1,0,1,27.0,16.0,40.0,52.1,2007,7,0-60,0
1,0,1,29.0,19.0,43.0,56.0,2007,6,0-60,0
1,0,1,26.0,16.0,43.0,48.5,2007,5,0-60,0
1,0,1,20.0,14.0,33.0,49.0,2007,7,0-60,0
1,0,1,28.0,16.0,40.0,52.1,2007,5,0-60,0
1,0,1,30.0,20.0,46.0,0.0,2007,8,0-60,0
1,0,1,29.0,14.0,42.0,43.1,2006,3,0-60,0
1,0,1,23.0,5.0,18.0,30.9,2007,9,0-60,0
1,0,1,26.0,11.0,37.0,45.1,2007,5,0-60,0
1,0,1,26.0,16.0,35.0,37.9,2007,12,0-60,0
1,0,1,30.0,19.0,37.0,43.1,2008,1,0-60,0
1,0,1,26.0,16.0,33.0,50.4,2007,11,0-60,0
1,0,1,26.0,16.0,40.0,54.1,2007,6,0-60,0
1,0,1,25.0,16.0,41.0,39.0,2007,8,0-60,0
1,0,1,28.0,18.0,40.0,54.1,2006,12,0-60,0
1,0,1,25.0,12.0,40.0,51.7,2007,8,0-60,0
1,0,1,29.0,18.0,48.0,50.4,2006,10,0-60,0
1,0,1,30.0,18.0,48.0,62.3,2007,10,60-70,1
1,0,1,28.0,16.0,43.0,57.1,2006,5,0-60,0
1,0,1,25.0,12.0,37.0,25.9,2007,12,0-60,0
1,0,1,28.0,18.0,42.0,52.1,2007,4,0-60,0
1,0,1,25.0,14.0,35.0,49.9,2006,7,0-60,0
1,0,1,27.0,16.0,47.0,60.4,2007,2,60-70,1
1,0,1,26.0,12.0,40.0,49.9,2007,7,0-60,0
1,0,1,28.0,17.0,43.0,53.3,2007,3,0-60,0
1,0,1,26.0,8.0,40.0,28.8,2007,4,0-60,0
1,0,1,10.0,0.0,4.0,21.7,2005,10,0-60,0
1,0,1,29.0,14.0,40.0,48.5,2007,7,0-60,0
1,0,1,29.0,16.0,40.0,49.9,2007,9,0-60,0
1,0,1,30.0,20.0,50.0,61.9,2007,3,60-70,1
1,0,1,30.0,20.0,48.0,62.7,2007,5,60-70,1
1,0,1,28.0,17.0,35.0,35.6,2007,11,0-60,0
1,0,1,25.0,12.0,28.0,0.0,2007,5,0-60,0
1,0,1,30.0,19.0,47.0,59.7,2007,4,0-60,0
1,0,1,30.0,20.0,50.0,70.5,2007,1,70-80,2
1,0,1,30.0,20.0,50.0,72.5,2007,9,70-80,2
1,0,1,27.0,12.0,21.0,39.9,2008,1,0-60,0
1,0,1,28.0,17.0,40.0,51.7,2007,10,0-60,0
1,0,1,27.0,17.0,43.0,46.9,2007,5,0-60,0
1,0,1,27.0,16.0,44.0,52.9,2007,9,0-60,0
1,0,1,30.0,19.0,50.0,62.3,2007,4,60-70,1
1,0,1,30.0,20.0,49.0,66.2,2007,2,60-70,1
1,0,1,27.0,16.0,41.0,36.8,2007,6,0-60,0
1,0,1,30.0,16.0,44.0,56.4,2007,12,0-60,0
1,0,1,30.0,20.0,50.0,68.8,2007,4,60-70,1
1,0,1,30.0,20.0,50.0,61.6,2007,9,60-70,1
1,0,1,30.0,20.0,49.0,64.0,2007,3,60-70,1
1,0,1,27.0,19.0,42.0,53.3,2007,5,0-60,0
1,0,1,27.0,16.0,40.0,57.5,2006,11,0-60,0
1,0,1,30.0,20.0,50.0,63.6,2007,2,60-70,1
1,0,1,30.0,20.0,50.0,61.6,2007,1,60-70,1
1,0,1,30.0,20.0,49.0,65.8,2007,10,60-70,1
1,0,1,25.0,13.0,23.0,56.0,2008,1,0-60,0
1,0,1,27.0,16.0,43.0,46.9,2007,1,0-60,0
1,0,1,29.0,20.0,44.0,47.5,2007,2,0-60,0
1,0,1,29.0,19.0,43.0,43.1,2007,4,0-60,0
1,0,1,26.0,14.0,42.0,42.4,2005,10,0-60,0
1,0,1,28.0,16.0,43.0,45.8,2006,12,0-60,0
1,0,1,30.0,18.0,40.0,51.3,2007,3,0-60,0
1,0,1,30.0,19.0,46.0,55.6,2007,7,0-60,0
1,0,1,30.0,19.0,50.0,57.5,2008,1,0-60,0
1,0,1,26.0,13.0,14.0,49.5,2007,2,0-60,0
1,0,1,25.0,7.0,33.0,44.5,2007,5,0-60,0
1,0,1,30.0,19.0,49.0,53.7,2007,2,0-60,0
1,0,1,27.0,16.0,41.0,40.8,2007,9,0-60,0
1,0,1,30.0,18.0,49.0,60.0,2007,1,0-60,0
1,0,1,26.0,16.0,41.0,45.1,2003,8,0-60,0
1,0,1,28.0,18.0,43.0,52.9,2007,10,0-60,0
1,0,1,29.0,17.0,40.0,47.5,2007,9,0-60,0
1,0,1,24.0,9.0,40.0,48.5,2003,8,0-60,0
1,0,1,25.0,12.0,40.0,48.5,2007,6,0-60,0
1,0,1,27.0,16.0,40.0,30.9,2007,7,0-60,0
1,0,1,29.0,19.0,46.0,60.4,2007,8,60-70,1
1,0,1,26.0,17.0,44.0,44.5,2007,11,0-60,0
1,0,1,24.0,16.0,32.0,47.5,2007,5,0-60,0
1,0,1,30.0,20.0,48.0,62.7,2007,4,60-70,1
1,0,1,30.0,20.0,45.0,49.5,2005,11,0-60,0
1,0,1,25.0,13.0,35.0,34.300000000000004,2007,8,0-60,0
1,0,1,29.0,16.0,40.0,46.9,2007,8,0-60,0
1,0,1,28.0,17.0,46.0,45.8,2007,8,0-60,0
1,0,1,22.0,19.0,25.0,36.8,2007,4,0-60,0
1,0,1,30.0,19.0,49.0,66.7,2007,1,60-70,1
1,0,1,27.0,12.0,43.0,49.9,2006,4,0-60,0
1,0,1,26.0,18.0,37.0,35.6,2007,1,0-60,0
